id,cmgroup,age,struc
2288,280,3,basal
2289,290,3,basal
2290,290,2,basal
2291,290,3,basal
2292,300,2,basal
2293,300,2,basal
2294,300,3,basal
2295,420,4,basal
2296,420,4,basal
2297,200,2,basal
2298,200,2,basal
2299,210,2,basal
2300,210,2,basal
2301,210,2,basal
2302,220,2,basal
2303,220,2,basal
2304,220,2,basal
2305,220,2,basal
2306,220,2,basal
2307,220,2,basal
2308,220,2,basal
2309,220,2,basal
2310,220,2,basal
2311,230,2,basal
2312,230,2,basal
2313,230,2,basal
2314,230,2,basal
2315,240,2,basal
2316,240,2,basal
2317,240,2,basal
2318,240,2,basal
2319,240,2,basal
2320,270,2,basal
2321,270,2,basal
2322,150,2,basal
2323,150,2,basal
2324,200,2,basal
2325,200,2,basal
2326,200,2,basal
2327,200,2,basal
2328,200,2,basal
2329,200,2,basal
2330,200,2,basal
2331,210,2,basal
2332,210,2,basal
2333,210,2,basal
2334,210,2,basal
2335,210,2,basal
2336,210,2,basal
2337,210,2,basal
2338,210,2,basal
2339,210,2,basal
2340,210,2,basal
2341,210,2,basal
2342,210,2,basal
2343,210,2,basal
2344,210,2,basal
2345,210,2,basal
2346,210,2,basal
2347,210,2,basal
2348,210,2,basal
2349,210,2,basal
2350,210,2,basal
2351,210,2,basal
2352,210,2,basal
2353,210,2,basal
2354,210,2,basal
2355,210,2,basal
2356,210,2,basal
2357,210,2,basal
2358,210,2,basal
2359,210,2,basal
2360,220,2,basal
2361,220,2,basal
2362,220,2,basal
2363,220,3,basal
2364,220,2,basal
2365,220,2,basal
2366,220,2,basal
2367,220,2,basal
2368,220,2,basal
2369,220,2,basal
2370,220,2,basal
2371,220,2,basal
2372,220,2,basal
2373,220,2,basal
2374,220,2,basal
2375,220,2,basal
2376,220,2,basal
2377,220,2,basal
2378,220,2,basal
2379,220,2,basal
2380,220,2,basal
2381,220,2,basal
2382,220,2,basal
2383,220,2,basal
2384,220,2,basal
2385,220,2,basal
2386,220,2,basal
2387,230,2,basal
2388,230,2,basal
2389,230,2,basal
2390,230,2,basal
2391,230,2,basal
2392,230,2,basal
2393,230,2,basal
2394,230,2,basal
2395,230,2,basal
2396,230,2,basal
2397,230,2,basal
2398,230,2,basal
2399,230,2,basal
2400,230,2,basal
2401,240,2,basal
2402,240,2,basal
2403,240,2,basal
2404,240,2,basal
2405,240,3,basal
2406,240,2,basal
2407,240,2,basal
2408,240,2,basal
2409,240,2,basal
2410,240,2,basal
2411,240,2,basal
2412,240,2,basal
2413,240,2,basal
2414,250,2,basal
2415,250,2,basal
2416,250,2,basal
2417,250,2,basal
2418,250,2,basal
2419,250,2,basal
2420,260,2,basal
2421,260,2,basal
2422,260,2,basal
2423,260,3,basal
2424,260,2,basal
2425,260,2,basal
2426,260,2,basal
2427,260,2,basal
2428,270,2,basal
2429,270,2,basal
2430,270,3,basal
2431,270,2,basal
2432,270,3,basal
2433,280,2,basal
2434,280,2,basal
2435,280,2,basal
2436,280,2,basal
2437,180,2,basal
2438,180,2,basal
2439,180,2,basal
2440,160,2,basal
2441,160,2,basal
2442,170,2,basal
2443,170,2,basal
2444,290,2,basal
2445,290,3,basal
2446,260,2,basal
2447,260,2,basal
2448,210,2,basal
2449,210,2,basal
2450,230,2,basal
2451,230,2,basal
2452,230,2,basal
2453,230,2,basal
2454,260,2,basal
2455,260,2,basal
2456,260,2,basal
2457,260,2,basal
2458,270,2,basal
2459,270,2,basal
2460,280,2,basal
2461,280,3,basal
2462,280,2,basal
2463,280,3,basal
2464,290,3,basal
2465,290,3,basal
2466,260,3,basal
2467,260,2,basal
2468,210,2,basal
2469,210,2,basal
2470,230,2,basal
2471,230,2,basal
2472,230,2,basal
2473,230,2,basal
2474,280,3,basal
2475,280,2,basal
2476,290,3,basal
2477,290,3,basal
2478,290,2,basal
2479,290,2,basal
2480,240,2,basal
2481,240,2,basal
2482,240,2,basal
2483,250,2,basal
2484,250,2,basal
2485,260,3,basal
2486,260,2,basal
2487,260,2,basal
2488,270,3,basal
2489,270,2,basal
2490,270,2,basal
2491,270,3,basal
2492,270,2,basal
2493,210,2,basal
2494,210,2,basal
2495,210,2,basal
2496,210,2,basal
2497,210,2,basal
2498,210,2,basal
2499,210,2,basal
2500,220,2,basal
2501,220,2,basal
2502,220,2,basal
2503,220,2,basal
2504,220,2,basal
2505,220,2,basal
2506,220,2,basal
2507,220,2,basal
2508,220,2,basal
2509,220,2,basal
2510,220,2,basal
2511,220,2,basal
2512,230,2,basal
2513,230,2,basal
2514,230,2,basal
2515,230,2,basal
2516,230,2,basal
2517,230,2,basal
2518,230,2,basal
2519,230,2,basal
2520,230,2,basal
2521,230,2,basal
2522,230,2,basal
2523,230,2,basal
2524,240,2,basal
2525,240,2,basal
2526,240,2,basal
2527,240,2,basal
2528,240,2,basal
2529,240,2,basal
2530,240,2,basal
2531,240,2,basal
2532,240,2,basal
2533,240,2,basal
2534,240,2,basal
2535,240,2,basal
2536,240,2,basal
2537,240,2,basal
2538,240,2,basal
2539,240,2,basal
2540,240,2,basal
2541,250,2,basal
2542,250,2,basal
2543,250,2,basal
2544,250,2,basal
2545,250,2,basal
2546,250,2,basal
2547,260,2,basal
2548,260,2,basal
2549,260,2,basal
2550,260,2,basal
2551,260,2,basal
2552,260,2,basal
2553,260,2,basal
2554,260,3,basal
2555,260,2,basal
2556,260,2,basal
2557,260,2,basal
2558,270,2,basal
2559,270,2,basal
2560,270,2,basal
2561,270,2,basal
2562,270,2,basal
2563,270,2,basal
2564,270,2,basal
2565,270,2,basal
2566,270,2,basal
2567,270,2,basal
2568,270,2,basal
2569,270,2,basal
2570,270,2,basal
2571,270,3,basal
2572,280,2,basal
2573,280,2,basal
2574,280,3,basal
2575,280,2,basal
2576,280,2,basal
2577,280,2,basal
2578,290,2,basal
2579,290,3,basal
2580,300,2,basal
2581,300,3,basal
2582,220,2,basal
2583,220,2,basal
2584,220,2,basal
2585,230,2,basal
2586,230,2,basal
2587,230,2,basal
2588,230,2,basal
2589,240,2,basal
2590,240,2,basal
2591,240,2,basal
2592,260,2,basal
2593,260,2,basal
2594,260,2,basal
2595,260,2,basal
2596,210,2,basal
2597,210,2,basal
2598,210,2,basal
2599,230,2,basal
2600,230,2,basal
2601,230,2,basal
2602,230,2,basal
2603,230,2,basal
2604,170,2,basal
2605,170,2,basal
2606,170,2,basal
2607,180,2,basal
2608,180,2,basal
2609,190,2,basal
2610,190,2,basal
2611,160,2,basal
2612,160,2,basal
2613,220,2,basal
2614,220,2,basal
2615,260,3,basal
2616,260,2,basal
2617,160,2,basal
2618,160,2,basal
2619,230,2,basal
2620,230,2,basal
2621,210,2,basal
2622,210,2,basal
2623,210,2,basal
2624,230,2,basal
2625,230,2,basal
2626,230,2,basal
2627,230,2,basal
2628,240,2,basal
2629,240,2,basal
2630,260,2,basal
2631,260,2,basal
2632,280,2,basal
2633,280,3,basal
2634,220,2,basal
2635,220,2,basal
2636,230,2,basal
2637,230,2,basal
2638,270,2,basal
2639,270,3,basal
2640,270,2,basal
2641,270,2,basal
2642,170,2,basal
2643,170,2,basal
2644,210,2,basal
2645,210,2,basal
2646,220,2,basal
2647,220,2,basal
2648,220,2,basal
2649,230,2,basal
2650,230,2,basal
2651,240,2,basal
2652,240,2,basal
2653,240,2,basal
2654,210,2,basal
2655,210,2,basal
2656,220,2,basal
2657,220,2,basal
2658,220,2,basal
2659,230,2,basal
2660,230,2,basal
2661,230,2,basal
2662,230,2,basal
2663,230,2,basal
2664,270,3,basal
2665,270,2,basal
2666,270,2,basal
2667,210,2,basal
2668,210,2,basal
2669,170,2,basal
2670,170,2,basal
2671,170,2,basal
2672,160,2,basal
2673,160,2,basal
2674,160,2,basal
2675,160,2,basal
2676,180,2,basal
2677,180,2,basal
2678,180,2,basal
2679,190,2,basal
2680,190,2,basal
2681,170,2,basal
2682,170,2,basal
2683,180,2,basal
2684,180,2,basal
2685,200,2,basal
2686,200,2,basal
2687,210,2,basal
2688,210,2,basal
2689,210,2,basal
2690,210,2,basal
2691,210,2,basal
2692,210,2,basal
2693,220,2,basal
2694,220,2,basal
2695,220,2,basal
2696,220,2,basal
2697,220,2,basal
2698,220,2,basal
2699,220,2,basal
2700,220,2,basal
2701,220,2,basal
2702,220,2,basal
2703,220,2,basal
2704,230,2,basal
2705,230,2,basal
2706,230,2,basal
2707,230,2,basal
2708,230,2,basal
2709,230,2,basal
2710,230,3,basal
2711,230,2,basal
2712,230,2,basal
2713,230,2,basal
2714,230,2,basal
2715,230,2,basal
2716,240,2,basal
2717,240,3,basal
2718,240,2,basal
2719,240,2,basal
2720,240,2,basal
2721,250,2,basal
2722,250,2,basal
2723,250,2,basal
2724,250,2,basal
2725,250,2,basal
2726,250,2,basal
2727,260,3,basal
2728,260,3,basal
2729,260,2,basal
2730,260,2,basal
2731,260,2,basal
2732,260,2,basal
2733,260,2,basal
2734,260,2,basal
2735,260,2,basal
2736,260,2,basal
2737,260,2,basal
2738,270,2,basal
2739,270,2,basal
2740,270,2,basal
2741,280,2,basal
2742,280,3,basal
2743,280,3,basal
2744,280,2,basal
2745,280,2,basal
2746,280,2,basal
2747,280,2,basal
2748,320,4,basal
2749,320,4,basal
2750,210,2,basal
2751,210,2,basal
2752,210,2,basal
2753,220,2,basal
2754,220,2,basal
2755,220,2,basal
2756,220,2,basal
2757,220,2,basal
2758,230,2,basal
2759,230,2,basal
2760,230,2,basal
2761,240,2,basal
2762,240,3,basal
2763,240,3,basal
2764,240,2,basal
2765,240,2,basal
2766,240,2,basal
2767,240,2,basal
2768,250,2,basal
2769,250,2,basal
2770,250,2,basal
2771,260,3,basal
2772,260,2,basal
2773,300,3,basal
2774,300,3,basal
2775,280,3,basal
2776,280,2,basal
2777,280,2,basal
2778,280,4,basal
2779,280,4,basal
2780,280,3,basal
2781,280,2,basal
2782,220,2,basal
2783,220,2,basal
2784,220,2,basal
2785,220,2,basal
2786,230,2,basal
2787,230,2,basal
2788,220,2,basal
2789,220,2,basal
2790,210,2,basal
2791,210,2,basal
2792,210,2,basal
2793,220,2,basal
2794,220,2,basal
2795,220,2,basal
2796,220,2,basal
2797,220,2,basal
2798,220,2,basal
2799,220,2,basal
2800,220,2,basal
2801,220,2,basal
2802,220,2,basal
2803,220,2,basal
2804,220,2,basal
2805,220,2,basal
2806,230,2,basal
2807,230,2,basal
2808,230,2,basal
2809,230,2,basal
2810,230,2,basal
2811,230,2,basal
2812,230,2,basal
2813,230,2,basal
2814,230,2,basal
2815,230,2,basal
2816,230,2,basal
2817,230,2,basal
2818,230,2,basal
2819,230,2,basal
2820,230,2,basal
2821,230,2,basal
2822,230,2,basal
2823,240,2,basal
2824,240,2,basal
2825,240,2,basal
2826,240,2,basal
2827,240,2,basal
2828,240,2,basal
2829,240,2,basal
2830,240,2,basal
2831,240,2,basal
2832,240,2,basal
2833,240,2,basal
2834,240,2,basal
2835,240,2,basal
2836,240,2,basal
2837,240,2,basal
2838,240,2,basal
2839,240,2,basal
2840,250,3,basal
2841,250,3,basal
2842,250,2,basal
2843,250,2,basal
2844,250,2,basal
2845,250,2,basal
2846,250,2,basal
2847,250,2,basal
2848,250,2,basal
2849,250,2,basal
2850,250,2,basal
2851,260,2,basal
2852,260,2,basal
2853,260,2,basal
2854,260,2,basal
2855,260,2,basal
2856,260,2,basal
2857,260,2,basal
2858,260,3,basal
2859,260,2,basal
2860,260,2,basal
2861,260,2,basal
2862,260,2,basal
2863,260,2,basal
2864,270,2,basal
2865,270,2,basal
2866,270,2,basal
2867,270,2,basal
2868,270,3,basal
2869,270,3,basal
2870,270,2,basal
2871,270,2,basal
2872,270,2,basal
2873,270,2,basal
2874,270,2,basal
2875,280,2,basal
2876,280,2,basal
2877,280,3,basal
2878,280,2,basal
2879,280,2,basal
2880,280,2,basal
2881,280,2,basal
2882,280,3,basal
2883,290,3,basal
2884,290,3,basal
2885,290,2,basal
2886,290,2,basal
2887,300,4,basal
2888,300,4,basal
2889,450,8,basal
2890,450,7,basal
2891,190,2,basal
2892,190,2,basal
2893,230,2,basal
2894,230,2,basal
2895,230,2,basal
2896,230,2,basal
2897,280,3,basal
2898,280,2,basal
2899,280,3,basal
2900,290,3,basal
2901,290,3,basal
2902,290,2,basal
2903,310,3,basal
2904,310,3,basal
2905,400,4,basal
2906,400,4,basal
2907,420,4,basal
2908,420,8,basal
2909,420,8,basal
2910,420,4,basal
2911,440,7,basal
2912,440,8,basal
2913,440,4,basal
2914,220,2,basal
2915,220,2,basal
2916,280,2,basal
2917,280,2,basal
2918,220,2,basal
2919,220,2,basal
2920,220,2,basal
2921,240,2,basal
2922,240,2,basal
2923,240,2,basal
2924,250,2,basal
2925,250,2,basal
2926,280,2,basal
2927,280,2,basal
2928,280,2,basal
2929,310,2,basal
2930,310,2,basal
2931,320,4,basal
2932,320,3,basal
2933,310,3,basal
2934,310,4,basal
2935,190,2,basal
2936,190,2,basal
2937,200,2,basal
2938,200,2,basal
2939,200,2,basal
2940,210,2,basal
2941,210,2,basal
2942,210,2,basal
2943,210,2,basal
2944,210,2,basal
2945,220,2,basal
2946,220,2,basal
2947,220,2,basal
2948,220,2,basal
2949,220,2,basal
2950,220,2,basal
2951,220,2,basal
2952,220,2,basal
2953,220,2,basal
2954,220,2,basal
2955,220,2,basal
2956,220,2,basal
2957,230,2,basal
2958,230,2,basal
2959,230,2,basal
2960,230,2,basal
2961,230,2,basal
2962,230,2,basal
2963,230,2,basal
2964,230,2,basal
2965,230,2,basal
2966,230,2,basal
2967,230,3,basal
2968,230,2,basal
2969,230,2,basal
2970,230,2,basal
2971,230,2,basal
2972,230,2,basal
2973,230,2,basal
2974,230,2,basal
2975,240,2,basal
2976,240,2,basal
2977,240,2,basal
2978,240,2,basal
2979,240,2,basal
2980,240,2,basal
2981,240,2,basal
2982,240,2,basal
2983,240,2,basal
2984,240,2,basal
2985,240,2,basal
2986,240,2,basal
2987,240,2,basal
2988,240,2,basal
2989,240,2,basal
2990,240,2,basal
2991,240,2,basal
2992,250,2,basal
2993,250,2,basal
2994,250,2,basal
2995,250,2,basal
2996,250,2,basal
2997,250,2,basal
2998,250,2,basal
2999,250,2,basal
3000,250,2,basal
3001,250,2,basal
3002,250,2,basal
3003,250,2,basal
3004,250,2,basal
3005,250,2,basal
3006,250,2,basal
3007,250,2,basal
3008,260,2,basal
3009,260,2,basal
3010,260,2,basal
3011,260,2,basal
3012,260,2,basal
3013,260,2,basal
3014,260,2,basal
3015,270,4,basal
3016,270,2,basal
3017,270,2,basal
3018,270,2,basal
3019,270,2,basal
3020,270,3,basal
3021,280,2,basal
3022,280,2,basal
3023,280,2,basal
3024,280,2,basal
3025,280,2,basal
3026,280,2,basal
3027,280,2,basal
3028,280,3,basal
3029,280,2,basal
3030,280,3,basal
3031,280,2,basal
3032,280,2,basal
3033,280,3,basal
3034,290,3,basal
3035,290,2,basal
3036,290,2,basal
3037,290,2,basal
3038,290,2,basal
3039,290,2,basal
3040,290,2,basal
3041,290,3,basal
3042,290,3,basal
3043,290,4,basal
3044,290,3,basal
3045,290,2,basal
3046,290,3,basal
3047,290,2,basal
3048,290,2,basal
3049,290,2,basal
3050,290,2,basal
3051,290,3,basal
3052,300,3,basal
3053,300,4,basal
3054,300,3,basal
3055,300,3,basal
3056,300,2,basal
3057,300,2,basal
3058,300,4,basal
3059,300,2,basal
3060,300,4,basal
3061,300,3,basal
3062,300,3,basal
3063,300,2,basal
3064,300,3,basal
3065,300,4,basal
3066,300,2,basal
3067,300,3,basal
3068,310,4,basal
3069,310,2,basal
3070,310,3,basal
3071,310,4,basal
3072,310,4,basal
3073,310,3,basal
3074,310,3,basal
3075,320,3,basal
3076,320,2,basal
3077,320,4,basal
3078,320,4,basal
3079,320,4,basal
3080,320,3,basal
3081,320,4,basal
3082,400,4,basal
3083,400,4,basal
3084,550,8,basal
3085,550,11,basal
3086,160,2,basal
3087,160,2,basal
3088,160,2,basal
3089,160,2,basal
3090,160,2,basal
3091,470,8,basal
3092,470,8,basal
3093,470,7,basal
3094,470,8,basal
3095,470,8,basal
3096,470,8,basal
3097,470,7,basal
3098,470,8,basal
3099,470,7,basal
3100,180,2,basal
3101,180,2,basal
3102,180,2,basal
3103,180,2,basal
3104,180,2,basal
3105,180,2,basal
3106,180,2,basal
3107,190,2,basal
3108,190,2,basal
3109,190,2,basal
3110,190,2,basal
3111,190,2,basal
3112,230,2,basal
3113,230,2,basal
3114,270,2,basal
3115,270,2,basal
3116,290,3,basal
3117,290,4,basal
3118,300,3,basal
3119,300,3,basal
3120,300,2,basal
3121,310,3,basal
3122,310,3,basal
3123,310,3,basal
3124,310,2,basal
3125,230,2,basal
3126,230,2,basal
3127,240,2,basal
3128,240,2,basal
3129,240,2,basal
3130,260,2,basal
3131,260,2,basal
3132,280,2,basal
3133,280,3,basal
3134,280,2,basal
3135,310,3,basal
3136,310,3,basal
3137,310,2,basal
3138,230,2,basal
3139,230,2,basal
3140,250,2,basal
3141,250,2,basal
3142,250,2,basal
3143,250,2,basal
3144,280,2,basal
3145,280,2,basal
3146,290,2,basal
3147,290,2,basal
3148,290,2,basal
3149,290,3,basal
3150,290,4,basal
3151,310,3,basal
3152,310,3,basal
3153,310,4,basal
3154,320,3,basal
3155,320,3,basal
3156,420,4,basal
3157,420,4,basal
3158,300,3,basal
3159,300,2,basal
3160,300,3,basal
3161,250,2,basal
3162,250,2,basal
3163,320,3,basal
3164,320,3,basal
3165,400,4,basal
3166,400,4,basal
3167,400,4,basal
3168,180,2,basal
3169,180,2,basal
3170,230,2,basal
3171,230,2,basal
3172,230,2,basal
3173,240,2,basal
3174,240,2,basal
3175,240,2,basal
3176,260,2,basal
3177,260,2,basal
3178,280,2,basal
3179,280,2,basal
3180,290,3,basal
3181,290,2,basal
3182,310,2,basal
3183,310,3,basal
3184,310,3,basal
3185,230,2,basal
3186,230,2,basal
3187,230,2,basal
3188,420,4,basal
3189,420,8,basal
3190,220,2,basal
3191,220,2,basal
3192,220,2,basal
3193,230,2,basal
3194,230,2,basal
3195,230,2,basal
3196,230,2,basal
3197,230,2,basal
3198,230,2,basal
3199,230,2,basal
3200,230,2,basal
3201,250,2,basal
3202,250,2,basal
3203,250,2,basal
3204,250,2,basal
3205,250,2,basal
3206,250,2,basal
3207,250,3,basal
3208,250,3,basal
3209,270,2,basal
3210,270,3,basal
3211,270,2,basal
3212,270,3,basal
3213,270,2,basal
3214,270,3,basal
3215,280,2,basal
3216,280,3,basal
3217,280,2,basal
3218,280,2,basal
3219,290,2,basal
3220,290,2,basal
3221,290,3,basal
3222,300,3,basal
3223,300,2,basal
3224,300,2,basal
3225,310,3,basal
3226,310,4,basal
3227,310,2,basal
3228,170,2,basal
3229,170,2,basal
3230,170,2,basal
3231,230,2,basal
3232,230,2,basal
3233,280,2,basal
3234,280,2,basal
3235,290,2,basal
3236,290,3,basal
3237,290,3,basal
3238,290,2,basal
3239,300,2,basal
3240,300,2,basal
3241,300,3,basal
3242,310,3,basal
3243,310,4,basal
3244,320,2,basal
3245,320,4,basal
3246,250,2,basal
3247,250,2,basal
3248,250,2,basal
3249,250,3,basal
3250,250,2,basal
3251,250,2,basal
3252,280,2,basal
3253,280,3,basal
3254,280,2,basal
3255,280,3,basal
3256,290,2,basal
3257,290,2,basal
3258,290,2,basal
3259,290,3,basal
3260,290,3,basal
3261,290,2,basal
3262,290,2,basal
3263,290,2,basal
3264,290,3,basal
3265,290,2,basal
3266,300,2,basal
3267,300,2,basal
3268,300,3,basal
3269,300,3,basal
3270,300,3,basal
3271,300,4,basal
3272,300,2,basal
3273,300,3,basal
3274,300,4,basal
3275,300,3,basal
3276,300,3,basal
3277,310,4,basal
3278,310,3,basal
3279,310,2,basal
3280,310,4,basal
3281,320,3,basal
3282,320,3,basal
3283,320,4,basal
3284,330,4,basal
3285,330,4,basal
3286,330,4,basal
3287,340,4,basal
3288,340,4,basal
3289,340,3,basal
3290,340,4,basal
3291,380,4,basal
3292,380,4,basal
3293,390,4,basal
3294,390,4,basal
3295,390,4,basal
3296,400,4,basal
3297,400,4,basal
3298,400,4,basal
3299,410,4,basal
3300,410,4,basal
3301,420,4,basal
3302,420,4,basal
3303,420,7,basal
3304,440,7,basal
3305,440,7,basal
3306,440,8,basal
3307,490,9,basal
3308,490,8,basal
3309,270,2,basal
3310,270,3,basal
3311,270,3,basal
3312,280,2,basal
3313,280,2,basal
3314,280,2,basal
3315,290,2,basal
3316,290,3,basal
3317,290,2,basal
3318,290,2,basal
3319,290,3,basal
3320,290,3,basal
3321,300,4,basal
3322,300,2,basal
3323,300,3,basal
3324,300,3,basal
3325,300,3,basal
3326,300,2,basal
3327,310,3,basal
3328,310,4,basal
3329,330,4,basal
3330,330,4,basal
3331,390,4,basal
3332,390,4,basal
3333,440,8,basal
3334,440,8,basal
3335,270,2,basal
3336,270,3,basal
3337,270,2,basal
3338,270,2,basal
3339,270,2,basal
3340,270,2,basal
3341,270,2,basal
3342,270,2,basal
3343,280,2,basal
3344,280,3,basal
3345,290,3,basal
3346,290,3,basal
3347,310,3,basal
3348,310,3,basal
3349,310,3,basal
3350,310,3,basal
3351,310,4,basal
3352,310,2,basal
3353,430,4,basal
3354,430,4,basal
3355,450,8,basal
3356,450,8,basal
3357,290,4,basal
3358,290,3,basal
3359,300,3,basal
3360,300,3,basal
3361,300,2,basal
3362,220,2,basal
3363,220,2,basal
3364,290,2,basal
3365,290,3,basal
3366,310,2,basal
3367,310,3,basal
3368,260,2,basal
3369,260,2,basal
1,550,8,basal
2,480,8,basal
3,520,8,basal
4,410,4,basal
5,560,10,basal
6,460,7,basal
7,520,7,basal
8,450,6,basal
9,460,7,basal
10,540,10,basal
11,290,2,basal
12,590,8,basal
13,400,4,basal
14,470,8,basal
15,470,7,basal
16,270,3,basal
17,530,7,basal
18,650,11,basal
19,540,10,basal
20,600,8,basal
21,570,8,basal
22,390,4,basal
23,480,7,basal
24,450,8,basal
25,420,4,basal
26,590,10,basal
27,650,9,basal
